Customer ID,last_purchase,Frequency,Monetary,Recency,R_Score,F_Score,M_Score,RFM_Total,RFM_Code,Segment
15236.0,2011-02-14 10:52:00,1,321.05,298,2,1,2,5,212,Need Attention
15237.0,2011-12-08 09:46:00,4,1412.32,1,5,3,4,12,534,Loyal Customers
15238.0,2011-11-10 14:28:00,3,1071.99,29,4,3,3,10,433,Loyal Customers
15239.0,2011-11-29 14:14:00,2,780.59,10,5,2,3,10,523,Loyal Customers
15240.0,2011-10-26 09:50:00,12,4459.98,44,4,5,5,14,455,Champions
15241.0,2011-10-04 09:05:00,11,3050.16,66,3,5,5,13,355,Champions
15242.0,2010-10-13 15:33:00,1,302.04,422,1,1,2,4,112,Lost
15243.0,2011-09-26 14:12:00,2,927.28,74,3,2,3,8,323,Potential Loyalists
15244.0,2011-10-05 13:19:00,3,912.08,65,3,3,3,9,333,Potential Loyalists
15245.0,2011-07-28 18:56:00,8,4610.84,134,3,4,5,12,345,Loyal Customers
15246.0,2011-04-15 14:45:00,3,780.4,238,2,3,3,8,233,At Risk
15247.0,2011-08-09 12:52:00,3,976.06,122,3,3,3,9,333,Potential Loyalists
15248.0,2010-10-24 13:09:00,3,1893.93,411,1,3,4,8,134,At Risk
15249.0,2011-11-08 11:45:00,18,9266.0,31,4,5,5,14,455,Champions
15250.0,2010-03-09 07:35:00,1,60.0,640,1,1,1,3,111,Lost
15251.0,2011-11-30 15:02:00,21,20324.54,9,5,5,5,15,555,Champions
15252.0,2011-11-03 13:30:00,5,2103.41,36,4,4,4,12,444,Loyal Customers
15253.0,2011-11-23 16:22:00,8,2055.09,16,5,4,4,13,544,Champions
15254.0,2011-08-04 15:04:00,3,1088.35,127,3,3,3,9,333,Potential Loyalists
15255.0,2011-10-04 12:43:00,9,3729.42,66,3,5,5,13,355,Champions
15256.0,2011-07-14 11:47:00,2,170.4,148,3,2,1,6,321,Need Attention
15257.0,2011-03-01 12:58:00,2,685.9,283,2,2,3,7,223,Need Attention
15258.0,2011-06-24 12:30:00,2,623.16,168,3,2,3,8,323,Potential Loyalists
15259.0,2010-07-15 08:47:00,4,1182.38,512,1,3,3,7,133,At Risk
15260.0,2011-08-31 13:55:00,25,9188.23,100,3,5,5,13,355,Champions
15261.0,2011-07-27 15:20:00,4,1508.0,135,3,3,4,10,334,Loyal Customers
15262.0,2011-01-20 12:16:00,3,418.82,323,2,3,2,7,232,At Risk
15263.0,2011-08-25 10:26:00,1,156.51,106,3,1,1,5,311,Need Attention
15264.0,2011-10-06 13:49:00,2,848.4,64,3,2,3,8,323,Potential Loyalists
15265.0,2011-07-11 14:46:00,4,3345.64,151,3,3,5,11,335,Loyal Customers
15266.0,2011-01-05 13:40:00,5,852.21,338,2,4,3,9,243,At Risk
15267.0,2011-11-17 15:59:00,5,1717.36,22,4,4,4,12,444,Loyal Customers
15268.0,2010-08-18 10:33:00,3,961.9,478,1,3,3,7,133,At Risk
15269.0,2011-11-16 09:32:00,3,1225.36,23,4,3,3,10,433,Loyal Customers
15270.0,2011-11-24 09:24:00,21,8524.86,15,5,5,5,15,555,Champions
15271.0,2011-12-02 14:11:00,24,4709.54,7,5,5,5,15,555,Champions
15272.0,2011-10-13 12:59:00,6,2085.48,57,4,4,4,12,444,Loyal Customers
15273.0,2010-04-19 11:31:00,1,228.96,599,1,1,1,3,111,Lost
15274.0,2011-12-05 16:57:00,2,716.57,4,5,2,3,10,523,Loyal Customers
15275.0,2011-11-02 11:20:00,1,615.14,37,4,1,2,7,412,Potential Loyalists
15276.0,2011-10-04 16:39:00,4,649.53,66,3,3,3,9,333,Potential Loyalists
15277.0,2011-10-24 10:08:00,2,476.34,46,4,2,2,8,422,Potential Loyalists
15278.0,2010-05-27 10:03:00,4,496.16,561,1,3,2,6,132,At Risk
15279.0,2010-12-20 10:48:00,5,1580.54,354,2,4,4,10,244,Loyal Customers
15280.0,2011-06-20 17:14:00,3,406.22,172,3,3,2,8,332,Potential Loyalists
15281.0,2011-10-12 09:10:00,16,8543.57,58,4,5,5,14,455,Champions
15282.0,2010-05-18 16:27:00,1,348.59,570,1,1,2,4,112,Lost
15283.0,2010-11-14 14:54:00,3,148.33,390,2,3,1,6,231,At Risk
15284.0,2010-07-27 13:25:00,1,24.75,500,1,1,1,3,111,Lost
15285.0,2010-10-28 09:46:00,1,94.92,407,2,1,1,4,211,Lost
15286.0,2011-10-21 11:08:00,1,240.55,49,4,1,1,6,411,New Customers
15287.0,2011-11-17 15:34:00,5,856.03,22,4,4,3,11,443,Loyal Customers
15288.0,2011-10-27 16:58:00,10,3883.13,43,4,5,5,14,455,Champions
15289.0,2011-11-10 13:49:00,5,1593.09,29,4,4,4,12,444,Loyal Customers
15290.0,2011-12-05 11:39:00,26,10496.28,4,5,5,5,15,555,Champions
15291.0,2011-11-14 11:02:00,40,13846.56,25,4,5,5,14,455,Champions
15292.0,2011-05-22 15:00:00,1,180.94,201,2,1,1,4,211,Lost
15293.0,2010-02-12 11:54:00,1,247.5,665,1,1,1,3,111,Lost
15294.0,2010-10-25 11:45:00,1,233.35,410,2,1,1,4,211,Lost
15295.0,2010-02-23 13:03:00,1,217.24,654,1,1,1,3,111,Lost
15296.0,2011-10-20 11:47:00,12,10342.83,50,4,5,5,14,455,Champions
15297.0,2011-11-29 16:32:00,3,641.94,10,5,3,3,11,533,Loyal Customers
15298.0,2011-12-07 17:17:00,23,9459.37,2,5,5,5,15,555,Champions
15299.0,2011-10-03 14:19:00,10,7991.54,67,3,5,5,13,355,Champions
15300.0,2011-10-06 17:08:00,1,496.44,64,3,1,2,6,312,Need Attention
15301.0,2011-10-20 09:57:00,17,7603.44,50,4,5,5,14,455,Champions
15302.0,2009-12-09 13:11:00,1,308.0,730,1,1,2,4,112,Lost
15303.0,2011-02-22 13:59:00,3,1224.18,290,2,3,3,8,233,At Risk
15304.0,2011-10-10 10:23:00,9,919.55,60,3,5,3,11,353,Loyal Customers
15305.0,2010-06-02 13:50:00,1,93.6,555,1,1,1,3,111,Lost
15306.0,2011-10-06 12:56:00,9,3484.73,64,3,5,5,13,355,Champions
15307.0,2011-09-05 11:38:00,1,205.3,95,3,1,1,5,311,Need Attention
15308.0,2011-03-10 13:08:00,1,310.47,274,2,1,2,5,212,Need Attention
15309.0,2010-04-08 11:11:00,4,797.96,610,1,3,3,7,133,At Risk
15310.0,2010-08-18 11:38:00,1,1634.64,478,1,1,4,6,114,Need Attention
15311.0,2011-12-09 12:00:00,208,116771.16,0,5,5,5,15,555,Champions
15312.0,2011-09-25 13:10:00,12,2930.19,75,3,5,4,12,354,Loyal Customers
15313.0,2011-08-21 16:02:00,1,52.0,110,3,1,1,5,311,Need Attention
15314.0,2011-05-24 14:39:00,3,820.45,199,2,3,3,8,233,At Risk
15315.0,2011-10-06 12:51:00,2,570.5,64,3,2,2,7,322,Potential Loyalists
15316.0,2011-01-17 11:34:00,1,165.0,326,2,1,1,4,211,Lost
15317.0,2010-01-31 15:55:00,1,129.75,677,1,1,1,3,111,Lost
15318.0,2011-12-06 11:30:00,1,312.62,3,5,1,2,8,512,Potential Loyalists
15319.0,2011-03-01 12:48:00,1,204.5,283,2,1,1,4,211,Lost
15320.0,2011-10-26 13:27:00,1,267.13,44,4,1,1,6,411,New Customers
15321.0,2011-09-30 09:40:00,12,6709.73,70,3,5,5,13,355,Champions
15322.0,2011-09-15 09:34:00,2,1390.86,85,3,2,4,9,324,Potential Loyalists
15323.0,2010-05-26 10:01:00,3,434.6,562,1,3,2,6,132,At Risk
15324.0,2010-01-07 14:37:00,1,140.22,701,1,1,1,3,111,Lost
15325.0,2011-08-28 11:55:00,8,1602.01,103,3,4,4,11,344,Loyal Customers
15326.0,2011-01-10 11:38:00,5,1700.52,333,2,4,4,10,244,Loyal Customers
15327.0,2011-10-18 11:55:00,1,208.75,52,4,1,1,6,411,New Customers
15328.0,2010-10-28 09:05:00,1,107.24,407,2,1,1,4,211,Lost
15329.0,2011-10-31 15:36:00,11,2984.33,39,4,5,5,14,455,Champions
15330.0,2011-11-07 17:50:00,2,714.96,32,4,2,3,9,423,Potential Loyalists
15331.0,2010-07-28 09:42:00,3,767.91,499,1,3,3,7,133,At Risk
15332.0,2010-12-08 14:43:00,6,6553.74,366,2,4,5,11,245,Loyal Customers
15333.0,2011-05-15 13:27:00,1,1028.56,208,2,1,3,6,213,Need Attention
15334.0,2011-07-06 11:22:00,3,351.67,156,3,3,2,8,332,Potential Loyalists
15335.0,2011-10-17 12:50:00,1,173.97,53,4,1,1,6,411,New Customers
15336.0,2010-11-03 12:39:00,1,240.5,401,2,1,1,4,211,Lost
15337.0,2010-10-24 15:29:00,1,373.02,411,1,1,2,4,112,Lost
15338.0,2010-01-31 14:25:00,1,283.43,677,1,1,1,3,111,Lost
15339.0,2011-10-04 12:51:00,7,1827.84,66,3,4,4,11,344,Loyal Customers
15340.0,2010-05-27 10:27:00,1,105.5,561,1,1,1,3,111,Lost
15341.0,2011-09-20 09:40:00,2,2402.72,80,3,2,4,9,324,Potential Loyalists
15342.0,2011-08-02 10:19:00,1,406.09,129,3,1,2,6,312,Need Attention
15343.0,2011-09-13 13:55:00,1,364.5,87,3,1,2,6,312,Need Attention
15344.0,2011-12-09 10:45:00,3,563.94,0,5,3,2,10,532,Loyal Customers
15345.0,2011-10-25 11:28:00,1,393.54,45,4,1,2,7,412,Potential Loyalists
15346.0,2011-01-11 11:18:00,3,596.12,332,2,3,2,7,232,At Risk
15347.0,2010-12-08 15:25:00,4,1363.6,366,2,3,4,9,234,At Risk
15348.0,2011-09-28 13:17:00,1,158.04,72,3,1,1,5,311,Need Attention
15349.0,2011-07-04 16:06:00,2,473.81,158,3,2,2,7,322,Potential Loyalists
15350.0,2010-12-01 13:33:00,2,663.25,373,2,2,3,7,223,Need Attention
15351.0,2011-11-27 12:52:00,10,3738.29,12,5,5,5,15,555,Champions
15352.0,2010-06-09 11:28:00,1,114.95,548,1,1,1,3,111,Lost
15353.0,2011-03-30 12:15:00,7,3175.95,254,2,4,5,11,245,Loyal Customers
15354.0,2010-04-15 16:24:00,3,284.4,603,1,3,1,5,131,At Risk
15355.0,2011-11-10 13:44:00,2,277.05,29,4,2,1,7,421,Potential Loyalists
15356.0,2011-11-08 13:11:00,13,3464.95,31,4,5,5,14,455,Champions
15358.0,2011-12-05 09:04:00,42,17050.41,4,5,5,5,15,555,Champions
15359.0,2010-02-15 10:47:00,8,181.35,662,1,4,1,6,141,At Risk
15360.0,2011-10-31 09:35:00,1,427.93,39,4,1,2,7,412,Potential Loyalists
15361.0,2010-12-13 09:52:00,4,689.07,361,2,3,3,8,233,At Risk
15362.0,2010-09-17 10:37:00,2,613.08,448,1,2,2,5,122,Need Attention
15363.0,2010-12-02 12:28:00,2,1004.11,372,2,2,3,7,223,Need Attention
15364.0,2011-09-05 09:46:00,2,913.19,95,3,2,3,8,323,Potential Loyalists
15365.0,2011-11-14 08:29:00,13,4557.13,25,4,5,5,14,455,Champions
15366.0,2011-09-25 15:01:00,7,2389.08,75,3,4,4,11,344,Loyal Customers
15367.0,2011-10-13 14:13:00,11,5081.33,57,4,5,5,14,455,Champions
15368.0,2011-11-18 14:42:00,2,722.74,21,4,2,3,9,423,Potential Loyalists
15369.0,2010-08-04 13:54:00,11,6251.26,492,1,5,5,11,155,Loyal Customers
15370.0,2011-10-30 10:58:00,8,3739.01,40,4,4,5,13,445,Champions
15371.0,2010-02-15 13:14:00,1,59.4,662,1,1,1,3,111,Lost
15372.0,2011-07-25 16:39:00,8,6017.06,137,3,4,5,12,345,Loyal Customers
15373.0,2011-12-01 15:05:00,17,3421.39,8,5,5,5,15,555,Champions
15374.0,2011-08-03 09:59:00,2,307.32,128,3,2,2,7,322,Potential Loyalists
15375.0,2010-01-18 15:38:00,1,60.96,690,1,1,1,3,111,Lost
15376.0,2011-10-30 15:04:00,3,1233.36,40,4,3,3,10,433,Loyal Customers
15377.0,2010-11-22 08:55:00,4,1211.75,382,2,3,3,8,233,At Risk
15378.0,2010-09-03 11:30:00,2,246.5,462,1,2,1,4,121,Lost
15379.0,2011-06-23 13:13:00,8,4877.84,169,3,4,5,12,345,Loyal Customers
15380.0,2011-12-01 12:13:00,11,3479.06,8,5,5,5,15,555,Champions
15381.0,2011-05-10 11:55:00,5,1890.57,213,2,4,4,10,244,Loyal Customers
15382.0,2011-11-25 10:58:00,12,13733.55,14,5,5,5,15,555,Champions
15384.0,2011-06-23 10:57:00,4,2027.79,169,3,3,4,10,334,Loyal Customers
15385.0,2011-10-30 15:11:00,3,942.08,40,4,3,3,10,433,Loyal Customers
15386.0,2011-06-06 13:47:00,1,394.14,186,3,1,2,6,312,Need Attention
15387.0,2010-08-04 16:05:00,1,468.65,492,1,1,2,4,112,Lost
15388.0,2011-03-14 13:53:00,1,140.54,270,2,1,1,4,211,Lost
15389.0,2011-06-20 16:18:00,5,2733.8,172,3,4,4,11,344,Loyal Customers
15390.0,2010-11-08 15:19:00,2,1216.66,396,2,2,3,7,223,Need Attention
15391.0,2010-05-04 15:04:00,1,289.87,584,1,1,1,3,111,Lost
15392.0,2011-12-05 11:01:00,7,2911.62,4,5,4,4,13,544,Champions
15393.0,2011-11-23 16:48:00,5,891.34,16,5,4,3,12,543,Loyal Customers
15394.0,2011-11-30 11:49:00,11,5286.8,9,5,5,5,15,555,Champions
15395.0,2011-01-18 12:40:00,1,107.45,325,2,1,1,4,211,Lost
15396.0,2011-08-19 10:56:00,2,796.38,112,3,2,3,8,323,Potential Loyalists
15397.0,2011-02-23 09:25:00,1,94.0,289,2,1,1,4,211,Lost
15398.0,2011-11-23 16:47:00,2,1345.53,16,5,2,4,11,524,Loyal Customers
15399.0,2011-12-08 13:04:00,3,815.77,1,5,3,3,11,533,Loyal Customers
15400.0,2011-09-08 13:57:00,8,1302.3,92,3,4,4,11,344,Loyal Customers
15401.0,2010-09-13 13:42:00,2,216.95,452,1,2,1,4,121,Lost
15402.0,2011-07-14 12:17:00,6,1830.54,148,3,4,4,11,344,Loyal Customers
15403.0,2010-08-05 12:21:00,2,170.88,491,1,2,1,4,121,Lost
15404.0,2010-11-29 11:03:00,1,257.06,375,2,1,1,4,211,Lost
15405.0,2011-06-03 14:44:00,2,659.84,189,3,2,3,8,323,Potential Loyalists
15406.0,2011-11-08 13:22:00,4,975.87,31,4,3,3,10,433,Loyal Customers
15407.0,2011-11-06 11:55:00,4,1056.44,33,4,3,3,10,433,Loyal Customers
15408.0,2011-03-20 15:02:00,1,267.18,264,2,1,1,4,211,Lost
15409.0,2009-12-18 15:35:00,1,131.25,721,1,1,1,3,111,Lost
15410.0,2011-09-16 14:47:00,10,4685.72,84,3,5,5,13,355,Champions
15411.0,2011-11-13 15:19:00,4,1358.88,26,4,3,4,11,434,Loyal Customers
15412.0,2011-06-21 15:24:00,1,190.53,171,3,1,1,5,311,Need Attention
15413.0,2010-01-17 11:33:00,5,6798.72,691,1,4,5,10,145,Loyal Customers
15414.0,2011-11-30 09:50:00,3,774.9,9,5,3,3,11,533,Loyal Customers
15415.0,2011-01-30 14:13:00,1,572.81,313,2,1,2,5,212,Need Attention
15416.0,2011-10-06 09:38:00,7,4572.82,64,3,4,5,12,345,Loyal Customers
15417.0,2011-09-15 15:26:00,1,508.8,85,3,1,2,6,312,Need Attention
15418.0,2010-10-10 13:38:00,2,452.32,425,1,2,2,5,122,Need Attention
15419.0,2011-11-15 09:23:00,1,135.86,24,4,1,1,6,411,New Customers
15420.0,2010-10-01 15:46:00,6,743.0,434,1,4,3,8,143,At Risk
15421.0,2011-10-12 09:20:00,10,3805.34,58,4,5,5,14,455,Champions
15422.0,2011-01-20 16:17:00,7,1619.97,323,2,4,4,10,244,Loyal Customers
15423.0,2011-11-01 14:01:00,3,266.89,38,4,3,1,8,431,Potential Loyalists
15424.0,2011-03-30 13:02:00,3,597.78,254,2,3,2,7,232,At Risk
15425.0,2010-11-04 18:13:00,4,1944.57,400,2,3,4,9,234,At Risk
15426.0,2011-11-20 15:36:00,9,2615.39,19,5,5,4,14,554,Champions
15427.0,2011-11-06 14:29:00,3,1483.14,33,4,3,4,11,434,Loyal Customers
15428.0,2011-11-24 16:54:00,4,762.75,15,5,3,3,11,533,Loyal Customers
15429.0,2011-11-13 12:28:00,2,397.35,26,4,2,2,8,422,Potential Loyalists
15430.0,2010-08-29 10:42:00,2,954.75,467,1,2,3,6,123,Need Attention
15431.0,2010-07-25 12:44:00,1,153.24,502,1,1,1,3,111,Lost
15432.0,2011-11-16 16:30:00,2,320.76,23,4,2,2,8,422,Potential Loyalists
15433.0,2011-05-10 10:45:00,2,533.3,213,2,2,2,6,222,Need Attention
15434.0,2011-12-01 13:33:00,11,2567.06,8,5,5,4,14,554,Champions
15435.0,2011-11-17 16:39:00,1,149.29,22,4,1,1,6,411,New Customers
15436.0,2011-11-27 16:05:00,3,1122.53,12,5,3,3,11,533,Loyal Customers
15437.0,2011-03-22 13:11:00,2,393.45,262,2,2,2,6,222,Need Attention
15438.0,2011-07-31 14:19:00,1,156.58,131,3,1,1,5,311,Need Attention
15439.0,2010-10-31 10:38:00,4,1269.05,404,2,3,4,9,234,At Risk
15440.0,2011-10-16 12:16:00,3,383.68,54,4,3,2,9,432,Potential Loyalists
15441.0,2010-11-08 15:50:00,3,1254.21,396,2,3,4,9,234,At Risk
15442.0,2011-04-05 12:24:00,1,594.0,248,2,1,2,5,212,Need Attention
15443.0,2011-12-08 10:40:00,14,5175.93,1,5,5,5,15,555,Champions
15444.0,2011-11-30 17:37:00,2,1418.26,9,5,2,4,11,524,Loyal Customers
15445.0,2011-03-20 15:06:00,2,284.5,264,2,2,1,5,221,Need Attention
15446.0,2010-11-28 11:59:00,3,406.95,376,2,3,2,7,232,At Risk
15447.0,2011-01-13 11:26:00,5,492.88,330,2,4,2,8,242,At Risk
15448.0,2011-01-31 10:42:00,2,788.81,312,2,2,3,7,223,Need Attention
15449.0,2011-11-13 15:02:00,3,974.52,26,4,3,3,10,433,Loyal Customers
15450.0,2011-11-09 17:11:00,1,429.84,30,4,1,2,7,412,Potential Loyalists
15451.0,2010-10-01 13:40:00,2,233.21,434,1,2,1,4,121,Lost
15452.0,2011-11-10 12:13:00,6,1799.11,29,4,4,4,12,444,Loyal Customers
15453.0,2011-12-08 10:59:00,7,1388.37,1,5,4,4,13,544,Champions
15454.0,2010-12-12 14:21:00,2,307.69,362,2,2,2,6,222,Need Attention
15455.0,2010-04-21 12:43:00,1,38.25,597,1,1,1,3,111,Lost
15456.0,2011-03-01 13:51:00,10,2119.27,283,2,5,4,11,254,Loyal Customers
15457.0,2011-03-22 15:31:00,1,237.07,262,2,1,1,4,211,Lost
15458.0,2011-11-14 13:08:00,2,370.44,25,4,2,2,8,422,Potential Loyalists
15459.0,2010-10-18 15:25:00,2,202.83,417,1,2,1,4,121,Lost
15460.0,2010-12-20 16:08:00,1,216.76,354,2,1,1,4,211,Lost
15461.0,2010-09-05 12:31:00,2,429.7,460,1,2,2,5,122,Need Attention
15462.0,2011-09-06 13:11:00,4,737.05,94,3,3,3,9,333,Potential Loyalists
15463.0,2011-11-10 12:57:00,1,126.14,29,4,1,1,6,411,New Customers
15464.0,2011-01-05 15:56:00,1,1048.85,338,2,1,3,6,213,Need Attention
15465.0,2011-11-20 10:11:00,32,12655.65,19,5,5,5,15,555,Champions
15466.0,2011-09-15 14:08:00,4,1571.01,85,3,3,4,10,334,Loyal Customers
15467.0,2011-11-30 14:17:00,3,524.88,9,5,3,2,10,532,Loyal Customers
15468.0,2011-10-19 13:49:00,3,1430.48,51,4,3,4,11,434,Loyal Customers
15469.0,2011-10-20 16:21:00,3,874.25,50,4,3,3,10,433,Loyal Customers
15470.0,2010-05-13 09:35:00,1,63.42,575,1,1,1,3,111,Lost
15471.0,2011-12-07 14:12:00,3,1316.56,2,5,3,4,12,534,Loyal Customers
15472.0,2011-08-18 15:17:00,1,371.56,113,3,1,2,6,312,Need Attention
15473.0,2011-11-25 15:15:00,8,2046.0,14,5,4,4,13,544,Champions
15474.0,2010-04-23 11:14:00,1,163.1,595,1,1,1,3,111,Lost
15475.0,2011-09-23 15:20:00,1,454.11,77,3,1,2,6,312,Need Attention
15476.0,2010-11-24 15:17:00,4,2209.98,380,2,3,4,9,234,At Risk
15477.0,2010-02-28 10:37:00,1,368.4,649,1,1,2,4,112,Lost
15478.0,2011-10-30 14:19:00,3,2024.98,40,4,3,4,11,434,Loyal Customers
15479.0,2009-12-06 15:08:00,1,147.4,733,1,1,1,3,111,Lost
15480.0,2011-08-15 14:32:00,5,6279.0,116,3,4,5,12,345,Loyal Customers
15481.0,2010-11-03 14:52:00,1,1993.34,401,2,1,4,7,214,Need Attention
15482.0,2011-11-24 10:46:00,19,14592.56,15,5,5,5,15,555,Champions
15483.0,2011-07-01 13:07:00,10,862.2,161,3,5,3,11,353,Loyal Customers
15484.0,2011-12-08 15:03:00,6,4656.0,1,5,4,5,14,545,Champions
15485.0,2011-11-09 14:31:00,7,5771.51,30,4,4,5,13,445,Champions
15486.0,2010-06-30 13:15:00,1,102.0,527,1,1,1,3,111,Lost
15487.0,2010-01-29 12:07:00,1,231.32,679,1,1,1,3,111,Lost
15488.0,2011-09-08 10:11:00,5,431.92,92,3,4,2,9,342,Potential Loyalists
15489.0,2011-11-17 08:53:00,8,2419.61,22,4,4,4,12,444,Loyal Customers
15490.0,2010-10-05 13:11:00,1,217.6,430,1,1,1,3,111,Lost
15491.0,2011-09-05 15:56:00,6,3100.09,95,3,4,5,12,345,Loyal Customers
15492.0,2011-11-11 14:53:00,2,659.46,28,4,2,3,9,423,Potential Loyalists
15493.0,2011-11-07 12:04:00,9,4314.98,32,4,5,5,14,455,Champions
15494.0,2011-11-18 14:51:00,5,3780.05,21,4,4,5,13,445,Champions
15495.0,2010-11-25 13:46:00,1,246.5,379,2,1,1,4,211,Lost
15496.0,2010-03-18 13:16:00,1,146.14,631,1,1,1,3,111,Lost
15497.0,2011-11-22 11:51:00,9,8657.39,17,5,5,5,15,555,Champions
15498.0,2011-12-07 12:48:00,44,26039.58,2,5,5,5,15,555,Champions
15499.0,2009-12-16 12:17:00,1,161.6,723,1,1,1,3,111,Lost
15500.0,2011-12-01 13:47:00,4,1131.56,8,5,3,3,11,533,Loyal Customers
15501.0,2010-10-31 11:15:00,2,402.5,404,2,2,2,6,222,Need Attention
15502.0,2011-11-24 12:48:00,14,13993.47,15,5,5,5,15,555,Champions
15503.0,2010-12-12 10:57:00,2,267.15,362,2,2,1,5,221,Need Attention
15504.0,2011-09-19 13:45:00,4,423.85,81,3,3,2,8,332,Potential Loyalists
15505.0,2011-10-18 07:56:00,5,3610.96,52,4,4,5,13,445,Champions
15506.0,2011-11-17 12:11:00,6,2040.03,22,4,4,4,12,444,Loyal Customers
15507.0,2011-06-21 11:19:00,1,492.36,171,3,1,2,6,312,Need Attention
15508.0,2011-06-03 15:43:00,6,1000.27,189,3,4,3,10,343,Loyal Customers
15509.0,2010-11-24 14:48:00,1,166.51,380,2,1,1,4,211,Lost
15510.0,2011-01-13 12:10:00,1,250.0,330,2,1,1,4,211,Lost
15511.0,2011-11-28 09:43:00,5,909.23,11,5,4,3,12,543,Loyal Customers
15512.0,2011-07-07 10:20:00,4,331.58,155,3,3,2,8,332,Potential Loyalists
15513.0,2011-11-06 14:36:00,35,27750.55,33,4,5,5,14,455,Champions
15514.0,2011-11-27 14:40:00,18,6598.55,12,5,5,5,15,555,Champions
15515.0,2010-11-17 13:39:00,1,171.81,387,2,1,1,4,211,Lost
15516.0,2011-10-26 10:51:00,3,62.43,44,4,3,1,8,431,Potential Loyalists
15517.0,2011-04-20 14:02:00,1,267.03,233,2,1,1,4,211,Lost
15518.0,2011-10-06 13:05:00,15,4218.94,64,3,5,5,13,355,Champions
15519.0,2010-11-21 14:35:00,2,344.61,383,2,2,2,6,222,Need Attention
15520.0,2011-12-08 10:58:00,1,343.5,1,5,1,2,8,512,Potential Loyalists
15521.0,2011-10-30 13:42:00,16,7106.69,40,4,5,5,14,455,Champions
15522.0,2011-11-07 11:26:00,2,398.84,32,4,2,2,8,422,Potential Loyalists
15523.0,2011-09-16 16:29:00,16,17359.99,84,3,5,5,13,355,Champions
15524.0,2011-11-15 12:09:00,2,591.4,24,4,2,2,8,422,Potential Loyalists
15525.0,2011-12-07 14:43:00,4,1295.7,2,5,3,4,12,534,Loyal Customers
15526.0,2011-11-06 15:04:00,2,148.44,33,4,2,1,7,421,Potential Loyalists
15527.0,2011-11-21 12:17:00,23,5575.64,18,5,5,5,15,555,Champions
15528.0,2011-03-30 16:14:00,1,229.33,254,2,1,1,4,211,Lost
15529.0,2011-11-17 11:29:00,12,5111.95,22,4,5,5,14,455,Champions
15530.0,2011-11-18 12:25:00,5,1813.72,21,4,4,4,12,444,Loyal Customers
15531.0,2011-12-01 18:43:00,2,2007.44,8,5,2,4,11,524,Loyal Customers
15532.0,2011-11-14 14:51:00,10,3771.9,25,4,5,5,14,455,Champions
15533.0,2011-11-20 15:35:00,3,807.57,19,5,3,3,11,533,Loyal Customers
15534.0,2009-12-14 12:48:00,1,162.25,725,1,1,1,3,111,Lost
15535.0,2011-06-19 16:02:00,6,1087.82,173,3,4,3,10,343,Loyal Customers
15536.0,2010-10-26 16:31:00,1,259.09,409,2,1,1,4,211,Lost
15537.0,2011-06-29 13:10:00,1,110.92,163,3,1,1,5,311,Need Attention
15538.0,2010-06-20 10:49:00,6,3358.4,537,1,4,5,10,145,Loyal Customers
15539.0,2011-12-02 13:36:00,1,538.46,7,5,1,2,8,512,Potential Loyalists
15540.0,2011-11-28 13:51:00,2,460.68,11,5,2,2,9,522,Potential Loyalists
15541.0,2011-08-17 14:58:00,1,85.13,114,3,1,1,5,311,Need Attention
15542.0,2010-07-15 13:32:00,3,918.45,512,1,3,3,7,133,At Risk
15543.0,2011-02-24 15:26:00,2,242.84,288,2,2,1,5,221,Need Attention
15544.0,2011-11-30 16:43:00,20,8162.43,9,5,5,5,15,555,Champions
15545.0,2011-10-16 13:24:00,2,428.05,54,4,2,2,8,422,Potential Loyalists
15546.0,2010-04-12 11:51:00,2,1079.1,606,1,2,3,6,123,Need Attention
15547.0,2011-12-02 12:52:00,26,10154.39,7,5,5,5,15,555,Champions
15548.0,2010-04-23 12:20:00,1,158.09,595,1,1,1,3,111,Lost
15549.0,2011-09-23 16:22:00,8,2345.96,77,3,4,4,11,344,Loyal Customers
15550.0,2011-12-05 15:38:00,12,2218.8,4,5,5,4,14,554,Champions
15551.0,2011-11-03 12:37:00,7,1710.08,36,4,4,4,12,444,Loyal Customers
15552.0,2011-05-06 14:47:00,2,252.52,217,2,2,1,5,221,Need Attention
15553.0,2011-10-10 14:02:00,1,437.23,60,3,1,2,6,312,Need Attention
15554.0,2011-03-07 09:00:00,1,217.2,277,2,1,1,4,211,Lost
15555.0,2011-11-27 16:19:00,36,12112.35,12,5,5,5,15,555,Champions
15556.0,2011-11-15 16:08:00,1,279.77,24,4,1,1,6,411,New Customers
15557.0,2011-11-11 12:46:00,1,473.65,28,4,1,2,7,412,Potential Loyalists
15558.0,2010-03-10 15:25:00,1,214.13,639,1,1,1,3,111,Lost
15559.0,2010-05-20 14:06:00,1,1109.4,568,1,1,3,5,113,Need Attention
15560.0,2010-11-07 10:15:00,2,153.52,397,2,2,1,5,221,Need Attention
15561.0,2011-11-28 11:07:00,8,1934.39,11,5,4,4,13,544,Champions
15562.0,2010-12-23 09:55:00,3,673.38,351,2,3,3,8,233,At Risk
15563.0,2011-11-17 14:50:00,7,2867.0,22,4,4,4,12,444,Loyal Customers
15564.0,2010-09-02 15:52:00,2,70.74,463,1,2,1,4,121,Lost
15565.0,2011-10-20 14:33:00,2,173.16,50,4,2,1,7,421,Potential Loyalists
